position_id,Firm,Position,Category,Location,Type,Priority,Application Requirements,Applied On,CV Version,Cohort Requirement,Cover Letter Required,Deadline,Desk Contacts,Division / Desk,Info,Next Step,Next Step Date,Notes,Online Tests,Opens (est.),Portal Link,Profile Fit,Referral / Contact,Status,Test Prep,Visa Sponsorship,notion_page_id,notion_url,last_edited_time
pos_32b64493c1,Pictet Asset Management,Pictet Asset Management — Quant / Internship 2027,Systematic / Quant Fund,Geneva,Summer,Tier 3,,,,,no,,,,,,,Seeded 2026-07-17 (Europe-wide expansion). FIRM: Pictet Asset Management (not in Firm dropdown). Geneva AM with quant equities teams. Scan to verify live European quant early-careers postings.,,TBC (verify at scan),https://www.group.pictet/careers,Moderate,,Not Yet Open,,,3a01d664-3333-8164-a962-e41a61b79cc7,https://app.notion.com/p/Pictet-Asset-Management-Quant-Internship-2027-3a01d66433338164a962e41a61b79cc7,2026-09-18T10:28:00.000Z
pos_36a4dd46a3,Point72 / Cubist,Point72 Academy Investment Analyst Program 2027 (UK),Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,,"OPENED 2026-07-19 — Point72 Academy Investment Analyst Program for Upcoming Graduates (2027 — UK) LIVE, London. Explicitly 'students graduating between December 2026 and July 2027' — exact cohort match. 10-month training then placement as an analyst. CAVEAT: this is fundamental/discretionary equity research, NOT systematic quant — lower fit against the systematic-trading target, treat as a diversifier. Rolling, no published deadline.",,TBC (grad cycle),https://boards.greenhouse.io/point72/jobs/8549734002,Good,,Open - Not Applied,,,39e1d664-3333-817f-98da-e4724ff9bc6c,https://app.notion.com/p/Point72-Academy-Investment-Analyst-Program-2027-UK-39e1d6643333817f98dae4724ff9bc6c,2026-09-18T10:29:00.000Z
pos_7d849034a4,Point72 / Cubist,Quantitative Research Internship 2027,Systematic / Quant Fund,London,Summer,Tier 2,,,,Not stated - ask the firm,no,,,Cubist Systematic Strategies,,Monitor portal,,"OPENED 2026-07-19 — Cubist 'Quantitative Researcher - Intern' LIVE for London and Paris (also HK/Tokyo). Open to undergrad, MS or PhD candidates. CAVEAT: no cohort year or start date published anywhere on the posting — confirm the intake year with recruiting before applying. Cubist = systematic arm. Rolling, no deadline.",Coding + quant assessment (Academy / Cubist),Aug-Sep 2026,https://boards.greenhouse.io/point72/jobs/7297657002,Good,,Open - Not Applied,,,3911d664-3333-81a0-b298-d760eb40c44a,https://app.notion.com/p/Quantitative-Research-Internship-2027-3911d664333381a0b298d760eb40c44a,2026-09-18T10:50:00.000Z
pos_2966ad52bf,Quadrature Capital,Quadrature Capital — Summer Internship 2027 (Quant Research),Systematic / Quant Fund,London,Summer,Tier 2,,,,,no,,,,,,,OPENED 2026-07-31 — Live on Greenhouse. Quadrature Capital = London systematic/quant hedge fund. 11-week paid summer internships in London & New York; select stream on application (Quant Research in scope; avoid Quant Developer = programming-heavy). Accommodation provided. NB: application process actively runs Aug–Dec; profiles saved outside that window. NEW FIRM discovered & added by scan; Firm option added to dropdown.,,Open now (apps Aug–Dec),https://job-boards.greenhouse.io/quadraturecapital/jobs/4255974,Good,,Open - Not Applied,,,3ae1d664-3333-810c-9b22-d291681dd202,https://app.notion.com/p/Quadrature-Capital-Summer-Internship-2027-Quant-Research-3ae1d6643333810c9b22d291681dd202,2026-09-18T10:28:00.000Z
pos_96a9312f83,Quantica Capital,Graduate Quant Researcher 2027,Systematic / Quant Fund,Zurich,Graduate,Tier 3,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://quantica-capital.com/en/careers,Good,,Not Yet Open,,,39e1d664-3333-8187-a4a7-dd3b517d2758,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d66433338187a4a7dd3b517d2758,2026-09-18T10:29:00.000Z
pos_57bf8a61e0,Quantica Capital,Quant Research Internship 2027,Systematic / Quant Fund,Zurich,Summer,Tier 3,,,,,no,,,Systematic Research,,Monitor portal,,"Zurich systematic (managed futures). Careers page (2 Jul 2026) lists only an EXPERIENCED Quantitative Researcher role (4+ yrs) — not a fit, and NO internship currently open. A QR internship has existed historically (6-month, requires a Swiss work permit) but is not currently posted. An earlier 'open' flag from an unconfirmed search result has been corrected. Register via recruitment@quantica-capital.com.",Coding (Python) + maths/statistics assessment,Rolling (register interest),https://quantica-capital.com/en/careers,Good,,Not Yet Open,,,3911d664-3333-8147-88e8-c37a1e266a63,https://app.notion.com/p/Quant-Research-Internship-2027-3911d6643333814788e8c37a1e266a63,2026-09-18T10:29:00.000Z
pos_cccaaf7b81,Qube Research & Technologies,Graduate Quant Researcher 2027,Systematic / Quant Fund,Paris / London,Graduate,Tier 1,,,,,no,,,,,,,"OPENED 2026-09-15 — QRT '2027 - Internship, Quantitative Research and Trading' (Greenhouse req 2242, job 8785833002, first published 8 Sep 2026) is LIVE for EUROPEAN locations: Aarhus, Budapest, Geneva, London, Paris, Zurich (plus Dubai, out of scope). Programmes offered explicitly include 'final-year internship, penultimate-year internship, SOME PERMANENT OPPORTUNITIES' — this is QRT's European final-year / graduate entry route, which the 24 Aug APAC-only req was not. Eligibility: penultimate or final-year Bachelor's/Master's/PhD in a quantitative field; Python/C++/C#. Rolling applications, no published deadline. Process: online application -> coding challenge -> interviews (on-site or Teams). QRT also flags the ENS Challenge Data competition as a direct-follow-up route. | CHECKED 2026-08-25 — QRT posted a new '2027 Internship/Graduate - Quantitative Research/Trading' (Greenhouse 8581570002, first published 24 Aug 2026) covering both intern and graduate entry, penultimate/final-year Bachelor's, Master's or PhD, rolling applications. HOWEVER locations are APAC ONLY (Hong Kong, Singapore, Shanghai, Beijing) — out of European scope, so row left Not Yet Open. QRT's European graduate intake has not appeared yet; keep checking https://job-boards.greenhouse.io/quberesearchandtechnologies for a London/Paris/Geneva/Dubai-excluded equivalent. The European Summer 2027 QR internship is already tracked and Open (see Summer row).",,Open now,https://job-boards.greenhouse.io/quberesearchandtechnologies/jobs/8785833002,Strong,,Open - Not Applied,,,39e1d664-3333-81cc-9f36-f733aba559e5,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d664333381cc9f36f733aba559e5,2026-09-18T10:29:00.000Z
pos_047f2619f7,Qube Research & Technologies,Quantitative Researcher Internship 2027,Systematic / Quant Fund,Paris / London,Summer,Tier 1,,,,Final year / recent graduates OK,no,,"Peter Schmidt — Quantitative Researcher, Qube Research & Technologies, London — uk.linkedin.com/in/peter-sch — desk match [from search snippet, verify on LinkedIn]
Shiwen Xia — Quantitative Researcher, Qube Research & Technologies, Paris — linkedin.com/in/shiwenxia — desk match, Paris office (useful if applying to the Paris leg) [from search snippet, verify on LinkedIn]
Viktoria Petrova — Qube Research & Technologies, London — linkedin.com/in/viktoria-petrova-4a7778108 — desk match, title unverified [from search snippet, verify on LinkedIn]
No EDHEC alumnus surfaced for QRT within the search budget.",Quantitative Research,,Monitor portal,,"UPDATED 2026-09-15 — Portal Link moved from the superseded 2026-cycle req (Greenhouse 8052341002) to the live 2027 req: Greenhouse 8785833002, '2027 - Internship, Quantitative Research and Trading', first published 8 Sep 2026. European locations: Aarhus, Budapest, Geneva, London, Paris, Zurich. Duration 4-6 months starting in 2027; open to penultimate AND final-year Bachelor's/Master's/PhD students, so end-of-studies start is explicitly in scope. Rolling, no published deadline. | OPENED 15 Jul 2026 — QRT '2026 - Internship, Quantitative Research/Trading' now LIVE on firm greenhouse board (locations incl. London, Paris, Geneva, Zurich + Aarhus/Dubai/Budapest). Exact profile match (quant research/trading). Rolling early-access: application form takes self-entered graduation date + internship start date and is open to penultimate/final-year students — enter grad 2027 / start ~Jun 2027; confirm end-of-studies start-date eligibility. No published deadline (rolling). | QRT Academy 2027 (grad/intern, London/Paris) opens Summer 2026 — imminent as of Jul 2026; only 2026-cohort roles currently listed (Platform Tech, SWE, Infrastructure). Full research-cycle programme; grad/intern base ~£100–150k. Check qube-rt.com/careers weekly. Rolling.",Coding + quant/statistics assessment,Summer 2026 (imminent),https://job-boards.greenhouse.io/quberesearchandtechnologies/jobs/8785833002,Strong,,Open - Not Applied,,,3911d664-3333-8178-ad7e-d418b4d1ed28,https://app.notion.com/p/Quantitative-Researcher-Internship-2027-3911d66433338178ad7ed418b4d1ed28,2026-09-22T07:34:00.000Z
pos_9796301b3b,Quoniam Asset Management,Quoniam Asset Management — Quant Researcher / Graduate 2027,Systematic / Quant Fund,Frankfurt,Graduate,Tier 3,,,,,no,,,,,,,"Seeded 2026-07-17 (Europe-wide expansion). FIRM: Quoniam Asset Management (not in Firm dropdown). Quant asset manager, Frankfurt. Scan to verify live European quant early-careers postings.",,"TBC — checked 14 Sep 2026; Umantis board shows exactly 1 vacancy (Junior Client Relations, Frankfurt). No quant role.",https://recruitingapp-5064.de.umantis.com/Jobs/All?lang=eng,Good,,Not Yet Open,,,3a01d664-3333-8194-97b8-f3433efd0765,https://app.notion.com/p/Quoniam-Asset-Management-Quant-Researcher-Graduate-2027-3a01d6643333819497b8f3433efd0765,2026-09-18T10:28:00.000Z
pos_315743d608,RWE Supply & Trading,"RWE Supply & Trading — Commercial Graduate Programme 2027 (Swindon, UK)",Commodities,Swindon (UK),Graduate,Tier 2,CV; Online Test; Video Interview,,,Not stated - ask the firm,no,2026-10-04,,RWE Supply & Trading — Commercial (energy commodities),"24-month fixed-term programme, 4 x 6-month rotations, start September 2027. Rotations include proprietary trading of power/coal/gas/oil/LNG, freight trading, commercial asset optimisation, structuring & valuation, risk management. Degree in maths, physics, engineering, maritime, economics or data science.",,,"CHECKED 22 Sep 2026 — WINDOW SUPPOSEDLY OPEN (day 2 of 14) BUT STILL NO LIVE REQUISITION. Searched RWE's own SuccessFactors board (jobs.rwe.com) for 'graduate', 'commercial graduate', 'Swindon graduate' and a UK graduate-programme filter: no live Swindon Commercial Graduate Programme req. The only matching URL, jobs.rwe.com/RWE/job/Swindon-Commercial-Graduate-Programme-Wilt-SN5-6PB/1251359701, now returns 'The job posting is offline' (that was the prior Sept-2026-start cycle, deadline 13/10/2025). The programme page at rwe.com still states Swindon application period 21.09.2026 – 04.10.2026, assessment centre 24.11.2026, September 2027 start, 24-month contract, 4x6-month rotations, degree in maths/physics/engineering/maritime/economics/data science. MANUAL CHECK RECOMMENDED — only ~12 days left in the stated window and the requisition may appear without warning. || CHECKED 21 Sep 2026 — WINDOW OPEN TODAY BUT REQUISITION NOT YET LIVE. The programme page still states the Swindon (UK) application period as 21.09.2026 – 04.10.2026 (assessment centre 24.11.2026), but rwe.com's own job board lists only Chicago (2027) under 'Locations open for application', and all four RWE graduate programmes (Commercial, IT, Finance, Business Transformation & Strategy) currently show Chicago as the only live requisition. A Swindon location filter returned UK placement/apprenticeship roles only. The window is just two weeks, so check DAILY. || DISCOVERED 19 Sep 2026 — Swindon (UK) application window 21 Sep – 4 Oct 2026; Essen (DE) window 4 Jan – 1 Feb 2027 (AC 16 Mar 2027). Chicago/Singapore out of European scope. Verified on rwe.com own careers portal; only Chicago listed as currently open.",,21 Sep – 4 Oct 2026,https://www.rwe.com/en/rwe-careers-portal/early-careers/graduate-programmes/commercial-graduate-programme/,Good,,Not Yet Open,"Arctic Shores online assessment (automated, strengths-based) → pre-recorded video interview → assessment centre. Swindon AC date 24 Nov 2026.",Unknown,3e01d664-3333-8169-85d0-f38a76fee545,https://app.notion.com/p/RWE-Supply-Trading-Commercial-Graduate-Programme-2027-Swindon-UK-3e01d6643333816985d0f38a76fee545,2026-09-22T07:28:00.000Z
pos_76e1fd1280,Radix Trading,Graduate / Campus Full-Time Trader 2027,Prop / Market Making,Amsterdam,Graduate,Tier 3,,,,,no,,,,,,,"OPENED 2026-07-17 — LIVE: Quantitative Researcher (Full-Time, Master's/Bachelor's) on Radix University greenhouse board, Amsterdam (also Chicago/NY). Campus full-time quant-research track, rolling (no published deadline). NB Radix has no London office — location corrected to Amsterdam. Auto-added 2026-07-15 for graduate-role coverage.",,Open now,https://job-boards.greenhouse.io/radixuniversity/jobs/8521642002,Good,,Open - Not Applied,,,39e1d664-3333-8146-bb21-fa4b53376aae,https://app.notion.com/p/Graduate-Campus-Full-Time-Trader-2027-39e1d66433338146bb21fa4b53376aae,2026-09-18T10:29:00.000Z
pos_2d64954d2a,Radix Trading,Quant Research Internship 2027,Prop / Market Making,London,Summer,Tier 3,,,,Not stated - ask the firm,no,,,Quant Research / Trading,,Monitor portal,,"EU early-careers route = Amsterdam graduate 'Quantitative Researcher (Master's/Bachelor's)', currently LIVE and rolling. No European summer internship (the C++ Intern role is Chicago-only) and no London early-careers found. Caveat: confirm 2027-grad start timing. Found 2 Jul 2026.",Coding (C++) + quant/probability assessment,Rolling,https://job-boards.greenhouse.io/radixuniversity/jobs/8521642002,Good,,Open - Not Applied,,,3911d664-3333-81de-b40f-c6f5f9a7e769,https://app.notion.com/p/Quant-Research-Internship-2027-3911d664333381deb40fc6f5f9a7e769,2026-09-18T10:51:00.000Z
pos_3705eebfd7,Renaissance Technologies,Renaissance Technologies — US-only (no EU route),Systematic / Quant Fund,,Summer,Tier 3,,,,No European early-careers route,no,,,Research (US only — no European desk),,,,NO EU EARLY-CAREERS ROUTE FOUND — Renaissance is based in New York / East Setauket (Long Island) with no European office; it does minimal traditional campus/internship recruiting and hires PhD scientists directly in the US. Not a viable European early-careers target. Recorded for completeness. Added by Claude 2 Jul 2026.,N/A — US-only; academic-style research talk + blackboard problem-solving,N/A,https://www.rentec.com/Careers.action?jobs=true,Weak,,Not Yet Open,,,3911d664-3333-810c-bf81-c38ab8b04fa5,https://app.notion.com/p/Renaissance-Technologies-US-only-no-EU-route-3911d6643333810cbf81c38ab8b04fa5,2026-09-18T10:50:00.000Z
pos_8befa4a813,Robeco,Super Quant Internship 2027 (Quant Research),Systematic / Quant Fund,Rotterdam,Off-cycle,Tier 2,,,,,no,,,,,,,"RE-CHECKED 2026-09-14 — STILL CLOSED, reopening imminent. The Robeco Super Quant Internship page states verbatim that applications are currently closed and 'are expected to open again in October 2026'. Robeco's Workday board (6 live roles) confirms no Super Quant and no graduate posting is live. ACTION: re-check from 1 Oct 2026 — on the Europe-wide list this is one of the strongest Rotterdam fits for a ~June 2027 start, but see the start-date caveat below. || Added 2026-07-17 at user request. Firm: Robeco (not in Firm dropdown — set manually). Location: ROTTERDAM, Netherlands — outside the 8 tracked cities, so left blank. Robeco N.V. quant AM, ~50-person quant team. ~6-month full-time research internship, often as a Master's thesis (themes: factor investing, ML, NLP, sustainability, trading & liquidity, data engineering). Eligibility: Master's student starting/doing thesis. STATUS: applications CLOSED as of 17 Jul 2026 — expected to reopen Oct 2026. Contact sq@robeco.nl. CAVEAT: thesis internships often start before May 2027 (check start-date vs availability).",,Oct 2026 (stated by firm) — re-check from 1 Oct,https://www.robeco.com/en-int/careers/super-quant-internship,Good,,Not Yet Open,,,3a01d664-3333-811d-8a2b-e12b81f037a5,https://app.notion.com/p/Super-Quant-Internship-2027-Quant-Research-3a01d6643333811d8a2be12b81f037a5,2026-09-18T10:28:00.000Z
pos_d7682bcfe2,Rokos Capital Management,Rokos Capital Management — Quant Researcher / Graduate 2027,Systematic / Quant Fund,London,Graduate,Tier 2,,,,,no,,,,,,,"Seeded 2026-07-17 (Europe-wide expansion). FIRM: Rokos Capital Management (not in Firm dropdown). Global-macro fund with quant/analytics roles, London. Scan to verify live European quant early-careers postings.",,TBC (verify at scan),https://www.rokoscapital.com/careers/,Moderate,,Not Yet Open,,,3a01d664-3333-81a6-9417-f0c8492a2591,https://app.notion.com/p/Rokos-Capital-Management-Quant-Researcher-Graduate-2027-3a01d664333381a69417f0c8492a2591,2026-09-18T10:28:00.000Z
pos_bde6e763fc,Rothschild & Co,Stage / Summer 2027 - Global Advisory,Advisory / IBD,Paris,Summer,Tier 2,,,,,yes,,,Global Advisory,,Monitor portal,,,Numerical tests + video interview (stage),Oct 2026,https://www.rothschildandco.com/en/careers,Weak,,Not Yet Open,,,3911d664-3333-81af-bba6-ef3a61fab3c0,https://app.notion.com/p/Stage-Summer-2027-Global-Advisory-3911d664333381afbba6ef3a61fab3c0,2026-09-18T10:30:00.000Z
pos_52dab2d01d,SIG (Susquehanna),Quantitative Trader - Graduate: 2027 (Dublin),Prop / Market Making,Dublin,Graduate,Tier 1,,,,,no,,,,,,,"OPENED 2026-07-19 — SIG 2027 graduate reqs LIVE in Dublin (Quant Trader 10840, Quant Systematic Trader 10842, Quant Researcher 10844) AND London (11031/11032/11033). June 2027 start, rolling hiring — apply early. Dublin requires legal right to work in Ireland. CAUTION: Dublin Quant Researcher (10844) body text says June 2026 despite 2027 title — confirm with SIG. Auto-added 2026-07-15 for graduate-role coverage.",,TBC (grad cycle),https://careers.sig.com/jobs/10840,Strong,,Open - Not Applied,,,39e1d664-3333-81cf-a04c-e195ac0aad58,https://app.notion.com/p/Quantitative-Trader-Graduate-2027-Dublin-39e1d664333381cfa04ce195ac0aad58,2026-09-18T10:29:00.000Z
pos_aa3f1a0f22,SIG (Susquehanna),Quantitative Trading Internship 2027,Prop / Market Making,Dublin,Summer,Tier 1,,,,Not stated - ask the firm,no,,"None found — two searches on 21 Sep 2026 returned only SIG job adverts on ie.linkedin.com, the SIG company page and sig.com careers pages; no usable individual profiles. Search to run yourself on LinkedIn People: ""Susquehanna International Group"" + Location Dublin + Title ""Quantitative Trader"" OR ""Trader"" OR ""Quantitative Researcher"", filtered to people who joined in the last 1–3 years; then repeat with School = EDHEC Business School. Useful context for outreach: SIG's European HQ is Dublin with 650+ staff across Trading, Quantitative Research and Technology, and the firm runs a 'Discovery Day — Quantitative Research & Systematic Trading (Dublin)' event that is worth watching for as a direct route onto the desk.",Trading,,Monitor portal,,"OPENED 2026-07-19 — SIG Summer 2027 internships now LIVE, Dublin (10839/10841/10843) and London (11005/11006/11007). Eligibility stated as penultimate-year, 'Class of 2027 or 2028'; QT postings add 'or recently graduated student who has completed 3 years by June 2027'. Piyush is Class of 2027 so borderline — worth emailing SIG campus recruiting before applying. Rolling. Must be legally eligible to work in Ireland for Dublin.",Poker/probability,Sep 2026,https://careers.sig.com/jobs/10839,Strong,,Open - Not Applied,,,3911d664-3333-8114-ad19-eaefac69a549,https://app.notion.com/p/Quantitative-Trading-Internship-2027-3911d66433338114ad19eaefac69a549,2026-09-21T10:53:00.000Z
pos_011eeba3b9,SIG (Susquehanna),"SIG (Susquehanna) — Quantitative Researcher Graduate 2027 (London, June 2027 start)",Prop / Market Making,London,Graduate,Tier 1,,,,,no,,,,,,,"OPENED 2026-07-29 — Quantitative Researcher – Graduate 2027, London, June 2027 start. Live on SIG careers (careers.sig.com). Distinct desk/location from existing SIG Dublin trading rows. A matching QR Summer 2027 internship in London is also live (careers.sig.com/phds-postdocs/jobs/11007).",,Open now,https://careers.sig.com/phds-postdocs/jobs/11033?lang=en-us,Strong,,Open - Not Applied,,,3ac1d664-3333-8148-b35c-ce7a7cfd332f,https://app.notion.com/p/SIG-Susquehanna-Quantitative-Researcher-Graduate-2027-London-June-2027-start-3ac1d66433338148b35cce7a7cfd332f,2026-09-18T10:28:00.000Z
pos_6795dc32b3,Santander CIB,"Santander CIB — Graduate Program Europe, Global Markets — Quants",Bulge Bracket Markets,Madrid,Graduate,Tier 2,,,,Final year / recent graduates OK,no,,,Global Markets — Quants,,,,"FIRM = Santander CIB (Firm dropdown could not be extended — 115 existing options vs a 100-option-per-ALTER limit; left blank deliberately, fix via the Overflow database.) DISCOVERED 2026-09-17 — 'Santander Future Talents: Santander CIB Graduate Program Europe - Global Markets - Quants' requisition linked live from santandercib.com/about-us/careers/graduates-young-talent (sibling Structuring req verified open, posted ~8 Sep 2026, permanent contract, hybrid). Eligibility: 'recent graduate or final-year student'; July/September to July/September intake across Spain, France, Italy, Germany, Netherlands, UK. LOCATION recorded as Madrid (programme HQ); London, Frankfurt, Paris, Netherlands and Milan also offered. No published deadline.",,Open now,https://www.universia.net/es/empleo/d19ba08e-d92c-481f-af2a-95d34f628cc2/investment-analyst-santander-future-talents-santander-cib-graduate-program-europe-hybrid.html?ui_locales=en-GB,Strong,,Open - Not Applied,,,3de1d664-3333-8196-a24e-c9dfdff7baff,https://app.notion.com/p/Santander-CIB-Graduate-Program-Europe-Global-Markets-Quants-3de1d66433338196a24ec9dfdff7baff,2026-09-18T15:14:00.000Z
pos_59bfea7a17,Santander CIB,"Santander CIB — Graduate Program Europe, Global Markets — Structuring",Structured Products,Madrid,Graduate,Tier 2,,,,Final year / recent graduates OK,no,,"None found — 2 searches on 19 Sep 2026 returned only Santander CIB product pages and job adverts, no individual public profiles. Search: LinkedIn People, company = ""Santander Corporate & Investment Banking"", keywords ""Global Markets Structuring"" or ""Equity Derivatives"", location Madrid (main ED desk) then London / Paris / Milan, seniority Entry level + Associate. Second pass: school = EDHEC Business School + company = Santander. Skip MDs, HR and campus recruiters.",Global Markets — Structuring,,,,"FIRM = Santander CIB (Firm dropdown could not be extended — 115 existing options vs a 100-option-per-ALTER limit; left blank deliberately, fix via the Overflow database.) DISCOVERED 2026-09-17 — Requisition 'Santander Future Talents: Santander CIB Graduate Program Europe - Global Markets - Structuring' confirmed live (posted ~8 Sep 2026, permanent contract, hybrid) and linked directly from santandercib.com/about-us/careers/graduates-young-talent. Eligibility per Santander CIB: 'recent graduate or final-year student'; programme runs July/September to July/September across Spain, France, Italy, Germany, Netherlands and the UK. LOCATION recorded as Madrid (programme HQ) but the posting is pan-European — London, Frankfurt, Paris, Netherlands and Milan are also offered. No published deadline.",,Open now,https://www.universia.net/es/empleo/75dba7c7-b0da-488c-9e07-eee06e411d04/investment-analyst-santander-future-talents-santander-cib-graduate-program-europe-hybrid.html?ui_locales=en-GB,Strong,,Open - Not Applied,,,3de1d664-3333-81d1-a161-c31a1b0606d7,https://app.notion.com/p/Santander-CIB-Graduate-Program-Europe-Global-Markets-Structuring-3de1d664333381d1a161c31a1b0606d7,2026-09-19T09:34:00.000Z
pos_3371d3fe08,Schonfeld,Graduate Quant Researcher 2027,Systematic / Quant Fund,London,Graduate,Tier 3,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage (incl. lower-fit firms). Daily scan will check for live European graduate / campus-full-time postings.,,TBC (grad cycle),https://job-boards.greenhouse.io/schonfeld,Weak,,Not Yet Open,,,39e1d664-3333-813c-a7b6-dccbfdb956cf,https://app.notion.com/p/Graduate-Quant-Researcher-2027-39e1d6643333813ca7b6dccbfdb956cf,2026-09-18T10:28:00.000Z
pos_cd72d9f9f3,Schonfeld,Schonfeld — Quant Research Internship (London route unconfirmed),Systematic / Quant Fund,London,Summer,Tier 3,,,,,no,,,Quantitative Research / Developer (systematic),,,,"Firm: Schonfeld (set Firm dropdown manually). Multi-manager with a London office, but as of 2 Jul 2026 the only live INTERNSHIPS are in São Paulo (Brazil) and Hong Kong; all live London roles are experienced-hire (Quant Developer Fundamental Equities, Equity Risk Strategist). No London/EU intern route confirmed — monitor greenhouse board. Added by Claude 2 Jul 2026.",Quant/coding assessment (HackerRank-style),Verify,https://job-boards.greenhouse.io/schonfeld,Weak,,Not Yet Open,,,3911d664-3333-8171-8f1f-f5261d70cf3e,https://app.notion.com/p/Schonfeld-Quant-Research-Internship-London-route-unconfirmed-3911d664333381718f1ff5261d70cf3e,2026-09-18T10:29:00.000Z
pos_7f29c3ac0b,Societe Generale,Markets Graduate Analyst 2027,Bulge Bracket Markets,Paris / London,Graduate,Tier 1,,,,,no,,,,,,,Auto-added 2026-07-15 for graduate-role coverage. Daily scan will check for live European graduate / campus-full-time postings.,,"RE-CHECKED 2026-09-17 — NOT OPEN. careers.societegenerale.com 'Graduate Programme Market Activities' page shows 'Registration closed'. The only live 2027-dated Global Markets posting on SmartRecruiters is the summer internship, explicitly for 2028 graduates.",https://careers.societegenerale.com,Strong,,Not Yet Open,,,39e1d664-3333-81c9-9371-ce502af5620d,https://app.notion.com/p/Markets-Graduate-Analyst-2027-39e1d664333381c99371ce502af5620d,2026-09-18T10:29:00.000Z
pos_7ab863ba44,Societe Generale,Summer Internship 2027 - Global Markets,Bulge Bracket Markets,Paris / London,Summer,Tier 1,,,,Penultimate year only,yes,,,MARK,,Monitor portal,,"CHECKED 2026-09-09 — SG's 2027 Summer Internship IS NOW LIVE on SG's own SmartRecruiters ATS: 'Global Markets 2027 Summer Internship Rotational Programme (8 Weeks)', London (Bank Street), released 7 Sep 2026, applications 7 Sep – 25 Oct 2026, programme 28 Jun – 20 Aug 2027, rotations across Sales, Trading, Financing and Quantitative Investment Solutions & Research. BUT eligibility is explicit: 'Penultimate Year student — you will be graduating in 2028'. Piyush graduates 2027, so he is NOT eligible for this internship. Status therefore stays Not Yet Open (no eligible SG summer posting). Link if needed: https://jobs.smartrecruiters.com/SocieteGenerale4/744000147858489-global-markets-2027-summer-internship-rotational-programme-8-weeks- . ACTION: the eligible SG route is the Graduate Programme (2028 intake) — watch the SG Graduate row. || VERIFIED 2026-07-19 — SG Global Markets 2027 Summer Internship Programme page is live but states 'Applications open September 2026'; currently register-interest only, so status stays Not Yet Open. 8 weeks Jul-Aug 2027, London (One Bank Street), rotational across Sales, Trading, Financing and Research; feeds the 2028 Graduate Programme. Best-fit bank target once it opens. ONLY target May-Jun 2027 or later start dates; ignore Jan 2027 start postings.",Online tests + video interview; assessment centre (stage),"Live 7 Sep-25 Oct 2026 but explicitly for 2028 GRADUATES — verified 10 Sep 2026, not eligible",https://jobs.smartrecruiters.com/SocieteGenerale4/744000147858489-global-markets-2027-summer-internship-rotational-programme-8-weeks-,Strong,,Not Yet Open,,,3911d664-3333-810b-8fcd-cc6603b6960f,https://app.notion.com/p/Summer-Internship-2027-Global-Markets-3911d6643333810b8fcdcc6603b6960f,2026-09-18T15:09:00.000Z
pos_5af4f5e495,Squarepoint Capital,Junior Quant Researcher — London / Paris / Zug / Geneva,Systematic / Quant Fund,Paris / London,Graduate,Tier 1,,,,,no,,,,,,,"OPENED 2026-07-19 — Squarepoint Junior Quant Researcher LIVE across London, Paris, Zug and Geneva; posting names Financial Engineering explicitly among target degrees. Sister req 'Junior Quant Researcher - ML Alpha Research' (id=6069464) also live, Masters+. CAVEAT: rolling entry-level hiring with no cohort year or start date — clarify a June 2027 start is acceptable. No published deadline.",,TBC (grad cycle),https://www.squarepoint-capital.com/open-opportunities?id=239376,Strong,,Open - Not Applied,,,39e1d664-3333-8145-9d89-d5d7a2dc5f67,https://app.notion.com/p/Junior-Quant-Researcher-London-Paris-Zug-Geneva-39e1d664333381459d89d5d7a2dc5f67,2026-09-18T10:29:00.000Z
